event_id,user_id,event_name,event_timestamp,platform
03711d3f-c9be-4dce-82ee-09bf9811cd8b,dddf8a27-b360-48af-91aa-fb5ceb0cbd6c,book_apt,2025-07-06,iOS
2b94e8fa-64f8-44b1-aae1-a31fa7b63925,7c13f47a-c80c-4195-8b65-84ce7acc9970,app_open,2025-09-27,Android
94a9922e-f67e-493e-8d78-343ad6d21b30,bdc5a633-ce5b-461f-985d-40112e408d57,book_apt,2025-04-08,iOS
7a2ab300-1116-4ead-af63-787731b77072,83a9c235-5ffd-4015-853f-1db3d275bd43,app_open,2025-09-28,Web
b798e034-04cd-47c6-8a12-1024a5a2d5ac,f11cc0a4-bf06-4520-988a-617b254338df,app_open,2025-02-19,Android
290ade9e-226c-4bcc-ad79-97059e830948,2a96c526-f4ca-4e70-b4b7-99ec48cd42c0,app_open,2025-03-16,Web
f31b74f8-163b-4001-97f9-31b676b3c18e,5ccee873-19a1-42d1-9a00-7c08997bd7bb,app_open,2025-07-01,iOS
5203d212-098a-462c-a8b9-31bb7c60e5a9,469a09ee-422b-48e9-9b93-db00f1db228c,video_call,2025-04-22,Android
af61e25e-ec68-44df-9c63-c39b6675b033,52c1e256-e5b7-4f49-a5b9-5c1abac8f92f,view_doctor,2025-08-27,Web
79582b95-0e0d-4608-972d-d24fd4b95d82,263e0670-a1d7-4730-9ec8-bcbbfd610d09,video_call,2025-11-19,Android
5a9efefc-f07c-4e77-b696-1feb8695b07e,9f8acdeb-2e8f-45a8-847a-3b7ed209383b,cancel_appt,2024-11-30,Web
76890ed4-3a6f-4931-9358-30aa928b9e4d,d0de4fb6-458c-4c02-bf40-964098a91187,view_doctor,2025-01-29,iOS
b669c307-487a-4d8b-824c-330b9e020261,206faddb-1a31-487e-904c-01a1434fe133,video_call,2024-12-31,iOS
46a95d1a-5955-46c3-a39b-5d1d19615b05,ffc19ef6-a61f-435f-bfc7-06f0b30672dc,view_doctor,2025-10-22,Android
bfb5ab4e-ea57-453c-9dc6-1cb849a7102d,db964db1-3c76-46e5-af41-87bc1493794a,cancel_appt,2025-02-06,Android
a892f467-7849-4ae5-b6c3-97c22dbdc89a,be41635f-150a-4643-a8c1-fb6439bdc3ed,cancel_appt,2025-10-20,Android
9aba4c01-4042-4d1f-8a40-00c5355b8d83,fc6f2e6e-9c18-40ba-beea-3cf093ffd1ea,video_call,2025-03-13,iOS
792f873e-11c8-498a-8f10-ecb56db68f14,294d43ed-2da1-4fda-be65-6dcc6abdb05a,video_call,2025-03-26,iOS
2b105a3d-7f07-42ad-84c1-d18113e8b22b,be41635f-150a-4643-a8c1-fb6439bdc3ed,book_apt,2025-02-15,Web
55d25c83-c7e9-407b-adab-aa1c5868e32a,ddbb3fa4-0679-44f2-ad92-38a459225b53,app_open,2025-09-14,iOS
02c27ee1-ff57-48d4-82c7-6cf491fd62b9,25343e85-d2c0-4ec2-9751-94d7cdeb2696,cancel_appt,2025-01-26,Web
031831eb-a720-42b4-902f-236d44270572,13d94ad0-d809-4e6d-b41a-d2c25ceef79c,cancel_appt,2025-11-20,Web
17640a6f-2ca4-4d0d-8496-3381f1903205,d4a5a81e-6b38-4a0a-a31d-260bb362cd55,cancel_appt,2025-04-19,Android
085202b0-cc4f-4da9-95d1-92770418cd27,b58a4321-47eb-4172-ad47-d84c143d9bff,app_open,2025-06-27,Web
7d1d53ca-4e02-4022-8cc6-f6d16d66392c,20500494-3d11-4802-a702-878b9f0fda8d,app_open,2025-10-02,iOS
e8124d3d-f4c8-4b1d-8154-0e0f74a2e707,a26c2d5a-7426-47e7-bbc1-085b216b9833,view_doctor,2025-06-06,Web
c148e224-6340-4548-a078-8722adef8e74,b55beaaa-cb53-40be-9e7b-4866d2705470,book_apt,2025-02-20,Android
e6bd7f5e-cf23-4be0-acb3-a74d8daf1352,873dc8bd-122d-47be-980b-c81ea3595d1f,video_call,2025-11-15,iOS
b21e810b-ecac-4756-b9b2-5e7e73eb73ce,c1fb0bf5-3e8a-4072-8f49-2a2740898b7c,cancel_appt,2025-01-27,Web
ea336701-445a-44a6-b1b7-8d573f7b877d,f99a3620-6ee2-49bf-8ad3-03b1d77dd689,book_apt,2025-05-01,Android
22b94234-eeda-4259-8c49-4fb21ec83afb,894539ec-8850-4e9d-be1b-203488a5316f,app_open,2025-02-01,Android
9909131b-ad1e-46f0-9459-7b42c28a9be4,16c702a1-a3e2-4c17-9450-c61f10e2b676,book_apt,2025-09-18,Web
ae0343a9-4dff-40fc-b450-4da66a2a6ffe,bc496467-0f81-4db2-bbc1-686b4badb973,app_open,2025-09-20,Web
23956ed7-2357-448a-922d-2afe4d7ca758,7172f636-48bf-4602-bcd2-e8eb3f5560cd,app_open,2025-09-26,Web
aecb9625-66c6-4a9b-9d43-fb548b8961fa,fcce96f6-250a-4578-bbe9-4499dbc080fd,book_apt,2025-08-18,Web
f1899189-3110-4d36-b97d-31c403cbe6bd,e0ccedc5-f05d-476e-9a84-a51aa9d3d7c7,video_call,2025-09-19,iOS
fec52f69-ac43-4e12-9480-eabd9d9f2662,eb85105d-9cfa-4010-bf51-cc9627bea2b2,cancel_appt,2025-06-22,Android
d498ede9-d286-46ac-ac42-6e1a88ad3de9,11730df2-2956-42c6-8bac-fa4aef1e4acf,book_apt,2025-03-19,Web
b209683e-b7cc-4157-b4cc-97ac07bba5df,4fefc63f-8d41-4660-82fc-e90817c305fc,app_open,2025-07-01,Android
3cc6985f-c565-4d41-acb0-bce4164c0e98,f23b1efb-0bd1-4d4a-8cf4-1edd3f9304fa,video_call,2025-11-12,iOS
104226f6-2dfc-40b7-994b-e6966160ac3c,6e06f176-d140-4967-8d53-48d15b15674d,view_doctor,2025-07-10,iOS
258e0162-b287-4686-8de6-d57ecfcd1535,fd595978-7965-42e3-b9b0-94ac4d2d8efd,app_open,2025-09-09,Web
62e8cada-016d-4752-ad6b-9872dc2b1537,5a2837b2-cb83-43f2-bb96-f6022b115c36,view_doctor,2025-07-17,iOS
a52bd100-e20e-42b8-97ff-55481d2867a0,01c31adc-11e1-4ee9-b664-b2b9b8d80619,view_doctor,2025-06-08,iOS
e7269390-c235-45c0-816f-584add1b469d,28a39779-9c1c-4517-85d2-d0a686295b5d,app_open,2025-10-30,Android
b903b981-ebc7-4f45-94b7-177bc5bbed6c,2f39f8c8-6358-4706-9545-b25409bc6a80,view_doctor,2025-07-25,Web
a3ffcbbd-8480-46ad-880c-cf788a178298,989b68c0-b465-4027-add1-d45b6454a82a,book_apt,2025-10-21,iOS
86cdc5b7-d7aa-4061-8c94-ec5dd53a7ad3,8d31df34-4830-4ffe-9d8a-bf0a9278f380,view_doctor,2025-03-26,iOS
a8e6c1fb-81f4-497b-842e-de0725b5ca9a,53ae322e-d147-4235-a537-cd52b53a2800,cancel_appt,2025-06-27,Web
2f10d739-90a0-4c33-b38f-922c56c0c72f,28c840b1-67be-426e-9f30-418c9089bcfd,book_apt,2025-07-19,iOS
e27269b1-998f-4a87-b81f-9c641cc1df92,f4d7b8cd-e3c7-4964-b776-cbf620141450,book_apt,2025-10-20,Android
c1e59ebb-a2b6-4a97-8e8b-a9bd74cf633f,ea45ba41-6589-4da1-b45a-f934b42a2d93,cancel_appt,2025-09-17,iOS
a155b585-61a9-4374-9848-e22ecd95e7a8,3b38102b-7bdf-4546-a4a8-844f7d94a6ce,video_call,2025-07-23,Web
ff91e340-5581-4a42-80c9-f77ea45532d8,8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,video_call,2025-06-06,Android
bf12ac2c-bc5c-42d0-82cd-c06e2dbb8752,a02cbed2-f58f-41b0-bc8c-65ab12d5dfe5,cancel_appt,2025-03-15,Android
2481b50c-a862-4894-ae31-bc55a973d8f7,be2904f8-1b52-41e6-8dfc-9ce763300ee1,book_apt,2025-03-16,Android
f0546821-170b-4d14-95e7-b61004c0d48a,74283491-79c8-42cb-a8d3-110e96bfae6e,view_doctor,2025-10-31,Web
5d3e4cae-7562-4dff-b90b-5083f4f271f7,3133839e-2e7d-452b-b85b-8a078b0ea0b9,app_open,2025-02-26,Web
44299fa1-e8d3-43b1-8d23-49a42ec1783f,ffc19ef6-a61f-435f-bfc7-06f0b30672dc,cancel_appt,2025-06-23,Android
a62683ed-6070-432e-9c2b-e6973ffb1f97,a5dc733d-70bb-4a0e-b9d0-2b29e008e8ed,cancel_appt,2025-09-01,Android
47440006-f10e-40ea-8764-f8c75e01ea7d,705c3053-b789-493e-a16d-fc7021965bee,view_doctor,2025-08-02,iOS
dfd0b3e0-5a2e-46fa-9e6d-602525994912,8af41753-923f-428e-a678-82aebf733026,view_doctor,2025-08-16,Android
208e6aff-f5f2-4a5f-b294-f6d3ffc29344,fcce3ef8-a41b-44c2-8ecc-b0ab7d5338ca,video_call,2025-02-19,Android
5f71ff4c-211c-4f6b-92dd-5bb795d6b0e4,e152dc3a-3894-4e06-86a4-093b49d693b1,view_doctor,2025-06-27,Android
2f9d628b-41ae-48d4-b389-6fad0ced6b07,3f71edab-1ad1-46d6-b472-bd8465cc59d6,cancel_appt,2025-07-06,Web
f2d94421-7426-4100-b76c-703e129a98a8,21fae8a0-bcf4-4ed1-817e-3dc0bf5628b9,cancel_appt,2025-11-02,iOS
970accbb-fc3a-40ac-9c3a-d6fc6080252e,80e2ee40-3b89-4988-804d-3ccab1d8ea69,book_apt,2025-10-25,Web
c7eee466-ea96-4da4-9f46-76a12ff24e9a,e67b6ad3-34be-4f01-a1a9-3ecfec0dd9ba,app_open,2025-05-04,iOS
413b0738-3f3f-433d-9f15-40cc4d1567e8,888e58e7-06b6-45f4-99d4-5a552e7c77b0,book_apt,2025-06-07,Android
befc3195-8723-480b-9a66-3d0a333c82bf,9e9a3e83-9a4e-46fc-b9a0-e72710e29558,cancel_appt,2025-02-04,Android
279e3687-15aa-429d-9978-36f3c3b210de,01a0960b-ba89-434b-b224-7627c1e0248e,book_apt,2025-11-24,Web
f1a31b44-bf3a-4e2d-b970-c05d9defc281,67899d92-f33c-4c36-9a69-0cadaaab5830,view_doctor,2024-12-21,Android
a6ed9e0c-bdbe-4570-8e11-d627cadb5871,b7dabc68-60ca-4ead-b1a0-8f668402837a,cancel_appt,2025-07-27,iOS
4ceed038-37bc-479a-921a-81d89063cfb7,b2086418-6092-4068-8403-b430631a9c3c,view_doctor,2025-01-09,Web
932d6b2f-cfc0-426b-843e-fe2f34418d4c,bdc5a633-ce5b-461f-985d-40112e408d57,app_open,2025-05-27,Web
d7f74004-a2b4-41ff-a6b0-aca026fd8253,2f14b369-f22f-4eb8-97ca-bad126aa7809,cancel_appt,2025-06-13,Web
9ce6dabe-9768-45b1-887d-f61d21e4a7e7,ffc9ff30-9f9a-4a33-9ad6-ff7be4af65aa,book_apt,2025-06-12,iOS
abde5e49-d533-4782-93c5-0458a4f9315f,52c1e256-e5b7-4f49-a5b9-5c1abac8f92f,cancel_appt,2025-04-16,iOS
